198,5.0,3.0,3.0,3.0,5.0,,5.0,5.0,,5.0,,,4.0,,,,3.0,4.0,4.0,3.0,,4.0,4.0,4.0,5.0,3.0,,4.0,,4.0,4.0,,4.0,3.0,3.0,,,4.0,3.0,,5.0,,,,3.0,4.0,,,,2.0,2.0,,4.0,,,,,,,3.0,,,2.0,4.0,,,2.0,5.0,3.0,5.0,,,4.0,4.0,4.0,,,,4.0,,,,,4.0,,5.0,,4.0,5.0,,4.0,,,5.0,,,4.0,4.0,4.0,4.0
199,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,,5.0,,,3.0,4.0,,,4.0,,,5.0,,,,4.0,,,,,,5.0,,4.0,,4.0,4.0,4.0,,,4.0,,5.0,,,,3.0,4.0,5.0,,,1.0,5.0,5.0,,5.0,5.0,,5.0,,,5.0,,4.0,4.0,4.0,,,4.0,,4.0,,,4.0,4.0,4.0,,5.0,,4.0,4.0,4.0,5.0,4.0,5.0,3.0,,5.0,,,5.0,,,,5.0,4.0,,5.0,,3.0,,5.0
200,3.0,5.0,3.0,3.0,5.0,,,3.0,4.0,2.0,5.0,4.0,3.0,3.0,,,,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,,5.0,,4.0,4.0,,,4.0,5.0,4.0,3.0,,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,,,,2.0,,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,,,,3.0,4.0,4.0,,,2.0,4.0,4.0,4.0,5.0,,4.0,,,4.0,5.0,4.0,5.0,,3.0,5.0,4.0,4.0,4.0,,4.0,2.0,,3.0,,,4.0,,
201,3.0,2.0,1.0,,4.0,,,3.0,4.0,,,,,,,,,4.0,,,,3.0,,,5.0,5.0,,,,,,4.0,5.0,5.0,,,,5.0,,,,2.0,,,4.0,5.0,,,,1.0,,,4.0,3.0,4.0,,,,,,,,,,,,3.0,,3.0,5.0,,,,,,,4.0,,4.0,,,,,,,,,4.0,,5.0,,4.0,,,3.0,,,3.0,,
202,5.0,3.0,5.0,3.0,4.0,,3.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,,3.0,3.0,3.0,4.0,3.0,,,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,,,,3.0,3.0,,3.0,5.0,3.0,,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,3.0,5.0,,,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,,2.0,3.0,
203,4.0,5.0,,,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,,3.0,3.0,5.0,,,,5.0,,4.0,4.0,2.0,4.0,,,3.0,,4.0,5.0,5.0,5.0,5.0,,3.0,5.0,4.0,4.0,,3.0,4.0,,4.0,,4.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,,5.0,,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,,1.0,3.0,,3.0,4.0,,4.0,5.0,,4.0,5.0,5.0,3.0,,4.0,,5.0,5.0,5.0,4.0,,,,,2.0,,5.0,4.0,4.0
204,5.0,5.0,5.0,3.0,5.0,4.0,,4.0,4.0,5.0,5.0,,4.0,4.0,,,4.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,,4.0,3.0,4.0
205,3.0,5.0,2.0,,3.0,4.0,,,,3.0,,,,,,,3.0,,,3.0,,5.0,3.0,5.0,,,,,,,,4.0,,3.0,5.0,5.0,,,4.0,,5.0,,,,2.0,5.0,4.0,,,3.0,2.0,,,,,,4.0,,,5.0,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,,4.0,,,4.0,,4.0,5.0,,,,4.0,,,,,,,5.0
206,4.0,,,,,,,,4.0,,3.0,,,,,,,2.0,,4.0,,3.0,,,5.0,,,,,4.0,,,,,,,,,,,,2.0,,,,4.0,,3.0,,1.0,1.0,,2.0,,5.0,,,,,,,,,,,,1.0,,3.0,,,,4.0,,,4.0,,,3.0,,,,,,,3.0,,4.0,,,,,,,,,,3.0,3.0,
207,5.0,4.0,,,,,,,,5.0,,,,,,4.0,,3.0,,2.0,,,,,4.0,5.0,,,,,3.0,,,,,,,,,4.0,,,,4.0,4.0,,,,,1.0,2.0,,4.0,4.0,,4.0,4.0,,,4.0,,,,,,,4.0,,3.0,,,,,,3.0,,,,5.0,,,,,,,,,,,,,,,3.0,,3.0,,,,
208,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,,,4.0,,,4.0,3.0,,3.0,4.0,5.0,4.0,2.0,4.0,,5.0,,4.0,,3.0,4.0,,5.0,4.0,4.0,3.0,,,,5.0,4.0,4.0,,,3.0,3.0,5.0,,,5.0,2.0,,3.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,,4.0,4.0,,,,5.0,5.0,5.0,3.0,3.0,3.0,,5.0,4.0,5.0,5.0,4.0,,,3.0,5.0,,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,,,,5.0
209,4.0,,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,4.0,4.0,4.0,,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,,4.0,,3.0,3.0,,5.0,4.0,2.0,,,4.0,,3.0,5.0,,,,4.0,5.0,4.0,,,3.0,1.0,5.0,4.0,4.0,,,,5.0,,5.0,,,4.0,4.0,,,4.0,5.0,4.0,,,,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,,3.0,,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,,3.0,3.0,5.0
210,4.0,4.0,3.0,5.0,4.0,3.0,,4.0,4.0,5.0,5.0,,4.0,5.0,,4.0,3.0,2.0,4.0,3.0,,3.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,,3.0,,3.0,,4.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,,5.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,,3.0,4.0,5.0,3.0,,5.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,4.0,4.0
211,3.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,3.0,,,5.0,,,,4.0,3.0,,3.0,,4.0,4.0,5.0,,4.0,,4.0,,4.0,4.0,,,4.0,3.0,5.0,,3.0,4.0,,5.0,,,,3.0,4.0,4.0,,,1.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,,5.0,,4.0,4.0,5.0,,4.0,4.0,5.0,4.0,,,4.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,,4.0,,3.0,2.0,,3.0,,,5.0,,4.0,,4.0,4.0,5.0
212,4.0,1.0,5.0,5.0,4.0,2.0,4.0,4.0,,,,2.0,,,,4.0,1.0,4.0,,2.0,,,4.0,,,,,1.0,4.0,,4.0,,,,3.0,,,,,,4.0,1.0,,,,,,,,1.0,2.0,,1.0,,,3.0,,,,4.0,,4.0,,5.0,,,3.0,,3.0,,,,3.0,,3.0,,,,,,,4.0,,,,3.0,3.0,,5.0,,,,,5.0,2.0,2.0,5.0,2.0,5.0,4.0
213,2.0,3.0,,5.0,,4.0,5.0,,,,,,5.0,,,5.0,2.0,4.0,,3.0,,,5.0,,,,,,,3.0,5.0,,,4.0,4.0,,,,,4.0,4.0,,,5.0,,,,,,2.0,2.0,5.0,,,,4.0,4.0,,,4.0,,,,4.0,,,4.0,,,,,,,2.0,4.0,4.0,,5.0,,,,5.0,,4.0,,3.0,3.0,,3.0,,,,,2.0,,,4.0,,4.0,3.0
214,4.0,5.0,,4.0,,,,4.0,5.0,,,,,1.0,,,,,4.0,,5.0,,3.0,,5.0,3.0,,1.0,4.0,,,,,2.0,,,,,,3.0,3.0,,,,,5.0,,,4.0,4.0,,,5.0,3.0,4.0,4.0,1.0,5.0,4.0,,,4.0,,,,,,,3.0,,,,3.0,3.0,3.0,,,,,,3.0,,,,,,2.0,,,2.0,,,4.0,,3.0,,,,3.0,
215,3.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,,3.0,5.0,,4.0,3.0,2.0,4.0,3.0,4.0,,,4.0,4.0,,3.0,3.0,4.0,4.0,,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,,3.0,,4.0,2.0,2.0,,4.0,2.0,5.0,3.0,5.0,,,2.0,3.0,5.0,4.0,4.0,5.0,,4.0,5.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,,2.0,2.0,2.0,2.0,,4.0,5.0,,5.0,4.0,,3.0,5.0,,5.0,,,5.0,4.0,,,3.0,,,,,5.0,3.0,
216,5.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,,4.0,3.0,4.0,4.0,3.0,4.0,,1.0,5.0,,3.0,5.0,4.0,,4.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,,2.0,,,2.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,,2.0,4.0,4.0,,5.0,,4.0,2.0,,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,,5.0,4.0,
217,3.0,4.0,1.0,,,,,3.0,4.0,,3.0,3.0,,,,3.0,,3.0,3.0,,5.0,2.0,2.0,,4.0,,3.0,3.0,,3.0,,3.0,,,,,,3.0,,2.0,3.0,2.0,,3.0,2.0,3.0,3.0,,,1.0,4.0,4.0,4.0,3.0,4.0,3.0,,,5.0,,4.0,,,,,,,1.0,3.0,,2.0,2.0,3.0,,,,4.0,,3.0,,,2.0,,4.0,,,2.0,2.0,4.0,4.0,,4.0,3.0,,2.0,4.0,,2.0,4.0,
218,3.0,,1.0,,5.0,,5.0,4.0,3.0,,5.0,3.0,,3.0,,3.0,4.0,4.0,5.0,2.0,,2.0,2.0,3.0,4.0,,4.0,,4.0,2.0,,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,,,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,,4.0,3.0,3.0,5.0,2.0,,5.0,3.0,,3.0,3.0,3.0,,3.0,,3.0,3.0,,,,4.0,4.0,3.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,,,,3.0,3.0
219,1.0,1.0,1.0,,5.0,,,4.0,4.0,4.0,5.0,5.0,,4.0,,,2.0,4.0,4.0,2.0,,3.0,,,4.0,2.0,2.0,,4.0,,,4.0,5.0,3.0,,,,4.0,,,,,,,1.0,2.0,,,3.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,,4.0,,,,3.0,,,,,,5.0,1.0,,,4.0,3.0,1.0,2.0,,2.0,,3.0,,,,,4.0,,3.0,,4.0,4.0,4.0,2.0,,,,,2.0,,3.0,3.0,
220,3.0,,,,2.0,,4.0,1.0,,,,,,3.0,4.0,3.0,,,,,2.0,,,3.0,,,5.0,,,,,,,,,,4.0,,,3.0,,,2.0,2.0,,,,,,,3.0,4.0,,,,,4.0,,,,,,,,,,,,,,4.0,3.0,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,
221,5.0,,,5.0,,2.0,4.0,,,,,,,,1.0,5.0,,3.0,,2.0,,,,3.0,,,,,,,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,5.0,4.0,,,4.0,,,,4.0,,3.0,3.0,,,5.0,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,4.0,,4.0,
222,4.0,,3.0,,,2.0,,4.0,3.0,,4.0,5.0,5.0,4.0,4.0,,1.0,3.0,4.0,3.0,2.0,4.0,,,4.0,1.0,3.0,,,3.0,2.0,4.0,3.0,,4.0,3.0,,2.0,3.0,4.0,4.0,5.0,4.0,3.0,,4.0,,4.0,3.0,,3.0,,3.0,4.0,3.0,,3.0,5.0,5.0,4.0,3.0,,4.0,2.0,,5.0,2.0,5.0,3.0,1.0,,5.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,,,4.0,,4.0,5.0,3.0,4.0,,,4.0,3.0,4.0
223,5.0,5.0,5.0,5.0,,,4.0,5.0,5.0,,,,5.0,4.0,,4.0,4.0,4.0,4.0,3.0,,3.0,,,5.0,,,,5.0,4.0,,,4.0,4.0,,,,,4.0,5.0,,5.0,5.0,4.0,,5.0,,4.0,3.0,,,5.0,5.0,4.0,,,3.0,5.0,,,,5.0,,,,,,4.0,4.0,5.0,,,3.0,3.0,3.0,3.0,1.0,,,5.0,4.0,5.0,4.0,,,,5.0,4.0,,5.0,4.0,,,,,4.0,4.0,4.0,4.0,
224,5.0,,4.0,5.0,,,,,,,,,5.0,,1.0,,,,,4.0,,,,4.0,,4.0,,5.0,,,,,,,,,,,,2.0,,4.0,,,2.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,5.0,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,
225,2.0,,2.0,,,,,3.0,3.0,,,,,,3.0,,3.0,,1.0,,,,,,3.0,,4.0,,,,,,,,,4.0,,,,3.0,,,3.0,3.0,,,,,3.0,,,1.0,,2.0,3.0,,4.0,4.0,,,3.0,4.0,,,,,,,,,4.0,1.0,,1.0,,,,3.0,,,,,,,4.0,,1.0,,,3.0,,,2.0,,,,,1.0,,2.0
226,3.0,5.0,4.0,,4.0,,,3.0,2.0,4.0,5.0,1.0,,4.0,,,3.0,3.0,3.0,2.0,1.0,4.0,,,4.0,4.0,3.0,,5.0,1.0,,5.0,4.0,3.0,4.0,4.0,,3.0,3.0,,2.0,1.0,5.0,3.0,,3.0,,,3.0,2.0,,4.0,3.0,3.0,4.0,1.0,4.0,3.0,5.0,,3.0,,4.0,3.0,4.0,4.0,2.0,5.0,1.0,,,4.0,3.0,3.0,3.0,,3.0,,3.0,,4.0,,4.0,3.0,,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,3.0,,2.0,,3.0,3.0,3.0
227,4.0,3.0,5.0,,3.0,,,1.0,3.0,2.0,3.0,4.0,5.0,,,,1.0,4.0,3.0,,,4.0,,,4.0,4.0,3.0,,,2.0,,3.0,3.0,,4.0,,,,3.0,1.0,2.0,4.0,4.0,3.0,,4.0,,4.0,2.0,1.0,,,,2.0,4.0,,3.0,4.0,5.0,4.0,2.0,,4.0,2.0,4.0,4.0,,5.0,,,,3.0,2.0,3.0,,,,3.0,4.0,,4.0,4.0,3.0,4.0,,4.0,,2.0,4.0,4.0,,2.0,4.0,3.0,3.0,,,4.0,3.0,
228,5.0,4.0,4.0,,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,,1.0,3.0,5.0,3.0,,4.0,,,4.0,4.0,3.0,3.0,,3.0,3.0,3.0,4.0,,5.0,3.0,,4.0,3.0,5.0,4.0,3.0,5.0,,,5.0,,3.0,2.0,1.0,3.0,,3.0,2.0,4.0,,4.0,5.0,5.0,,3.0,,5.0,3.0,5.0,4.0,3.0,5.0,3.0,,,5.0,4.0,4.0,3.0,,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,,5.0,5.0,,3.0,3.0,4.0,4.0,,,5.0,3.0,4.0
229,4.0,3.0,4.0,,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,,4.0,,,1.0,,3.0,4.0,,2.0,,,3.0,4.0,3.0,1.0,,2.0,3.0,3.0,3.0,,5.0,3.0,,,3.0,2.0,3.0,3.0,5.0,,,2.0,,,2.0,1.0,,,,2.0,2.0,3.0,4.0,4.0,5.0,,2.0,,4.0,,5.0,4.0,,5.0,3.0,,,4.0,2.0,3.0,,,4.0,3.0,2.0,,3.0,3.0,3.0,3.0,,4.0,2.0,,3.0,4.0,,,4.0,4.0,3.0,,,4.0,3.0,4.0
230,4.0,3.0,3.0,,4.0,3.0,,3.0,2.0,,3.0,5.0,3.0,4.0,,,1.0,3.0,4.0,,,3.0,,,4.0,4.0,3.0,,,2.0,,4.0,3.0,4.0,5.0,3.0,,4.0,3.0,4.0,,2.0,5.0,3.0,,3.0,,,3.0,2.0,,4.0,3.0,2.0,3.0,,4.0,4.0,5.0,3.0,2.0,,4.0,3.0,5.0,4.0,2.0,5.0,3.0,,,5.0,4.0,3.0,,,,3.0,3.0,,3.0,4.0,3.0,5.0,,4.0,,1.0,3.0,2.0,,3.0,4.0,,2.0,,,4.0,3.0,4.0
231,1.0,3.0,3.0,,,2.0,,3.0,,,3.0,,1.0,,,3.0,,2.0,2.0,,,4.0,1.0,,3.0,2.0,3.0,3.0,3.0,,,2.0,4.0,3.0,4.0,2.0,,,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,,,3.0,3.0,,3.0,4.0,2.0,,,3.0,4.0,5.0,,3.0,,3.0,,,,3.0,,2.0,,3.0,2.0,2.0,,,,1.0,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,,2.0,3.0,,2.0,,,2.0,3.0,,1.0,,
232,3.0,3.0,3.0,,3.0,3.0,,,3.0,4.0,,,,5.0,,,2.0,2.0,4.0,,4.0,3.0,1.0,,3.0,,3.0,4.0,4.0,2.0,,4.0,4.0,,3.0,3.0,,4.0,3.0,,,2.0,,,,2.0,,,2.0,4.0,,5.0,3.0,4.0,,,4.0,4.0,4.0,,3.0,,,,,,,5.0,3.0,,,,3.0,2.0,,,3.0,,3.0,,4.0,,,3.0,,,,,3.0,4.0,,4.0,,,3.0,3.0,,3.0,3.0,
233,2.0,,4.0,,,,,3.0,3.0,4.0,4.0,,,4.0,,,,4.0,2.0,2.0,,3.0,,,3.0,5.0,4.0,,,2.0,,4.0,4.0,3.0,4.0,,,3.0,,,1.0,,3.0,2.0,,3.0,,3.0,3.0,1.0,,,,3.0,,,3.0,,4.0,,2.0,,4.0,,,,,4.0,1.0,,4.0,,2.0,3.0,3.0,,2.0,,4.0,,5.0,,,4.0,,4.0,,2.0,5.0,,,4.0,3.0,,3.0,,,2.0,3.0,
234,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,,,3.0,5.0,2.0,4.0,3.0,4.0,1.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,,,5.0,3.0,4.0,4.0,,5.0,4.0,,4.0,3.0,4.0,4.0,1.0,,4.0,,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,2.0,,4.0,5.0,3.0,5.0,4.0,,5.0,3.0,4.0,3.0,4.0,,4.0,4.0,3.0
235,5.0,,2.0,,1.0,,,3.0,4.0,,4.0,4.0,,1.0,1.0,2.0,2.0,,,,1.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,,3.0,,,3.0,3.0,3.0,5.0,3.0,4.0,5.0,,,,4.0,,4.0,2.0,2.0,3.0,4.0,,3.0,3.0,5.0,,,,,1.0,3.0,,1.0,1.0,3.0,3.0,2.0,4.0,3.0,,,,1.0,2.0,3.0,5.0,,5.0,3.0,,,5.0,2.0,4.0,,5.0,3.0,3.0,,,3.0,3.0,,1.0,3.0,2.0
236,4.0,,,3.0,,,,,,,5.0,1.0,,,1.0,,,,,3.0,,,,,,5.0,,,4.0,,,,4.0,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,3.0,,,,,3.0,4.0,,,,,,4.0,,4.0,,,,,,,,,,,,,4.0,,4.0,
237,2.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,,2.0,5.0,5.0,,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,,2.0,4.0,5.0,,3.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,,2.0,5.0,4.0,4.0,4.0,,2.0,5.0,4.0,,,,4.0,3.0,,1.0,3.0,,3.0,,4.0,5.0,4.0,,4.0,3.0,3.0,,3.0,,2.0,3.0,4.0,,4.0,5.0,,,2.0,3.0,3.0,3.0,5.0,,,3.0,4.0,4.0,5.0,,4.0,,,,4.0,,4.0,,3.0,4.0,4.0,4.0,5.0,3.0,
238,4.0,5.0,3.0,5.0,5.0,2.0,,5.0,5.0,5.0,,4.0,5.0,4.0,,4.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,,,5.0,4.0,4.0,,4.0,5.0,4.0,4.0,,4.0,,4.0,5.0,4.0,,3.0,5.0,5.0,5.0,,1.0,5.0,2.0,4.0,4.0,5.0,,5.0,5.0,5.0,,4.0,,3.0,,4.0,,,4.0,5.0,4.0,5.0,,3.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,,3.0,,4.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,,,3.0,4.0,3.0
239,4.0,,4.0,,,,,4.0,,3.0,4.0,,,,,,3.0,1.0,5.0,,,3.0,2.0,3.0,4.0,4.0,3.0,,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,,3.0,,3.0,4.0,3.0,,1.0,3.0,4.0,3.0,3.0,3.0,5.0,,,4.0,4.0,5.0,5.0,5.0,,4.0,,3.0,2.0,,3.0,2.0,,3.0,,,,3.0,5.0,2.0,,3.0,,4.0,,4.0,3.0,,,4.0,4.0,,,4.0,4.0,3.0,4.0,,3.0,3.0,4.0,,4.0,3.0,
240,3.0,,,,2.0,,,2.0,,,4.0,5.0,,,1.0,,,3.0,2.0,,3.0,2.0,,,4.0,4.0,,3.0,4.0,2.0,2.0,4.0,3.0,,,,,,,,4.0,,1.0,,4.0,,3.0,2.0,,,4.0,1.0,,,3.0,,,3.0,4.0,,4.0,1.0,,,3.0,1.0,,3.0,1.0,,3.0,2.0,,,3.0,,4.0,,3.0,,1.0,3.0,,,,4.0,3.0,4.0,,,,4.0,1.0,,3.0,3.0,,,,
241,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,,,3.0,5.0,,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,,2.0,,,,3.0,3.0,4.0,4.0,3.0,,,,5.0,,4.0,,5.0,4.0,,1.0,,4.0,4.0,1.0,,5.0,,3.0,,,4.0,3.0,,,,,2.0,5.0,5.0,,3.0,4.0,2.0,,,,,,,,4.0,3.0,,,,3.0,5.0,,,,2.0,,4.0,,,,,4.0,4.0,,,5.0,4.0,
242,5.0,,2.0,5.0,,,4.0,,,,,5.0,,,1.0,,,4.0,,4.0,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,1.0,,,,4.0,4.0,3.0,,,5.0,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,4.0,,,
243,1.0,,3.0,,1.0,,,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,2.0,,,,,,,,3.0,1.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,3.0,4.0,3.0,,,,,,2.0,2.0,,,,,,,
244,2.0,,,,,,,,,,,,,1.0,,,,,,,,4.0,,2.0,,,,,2.0,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,4.0,
245,2.0,,,,,,3.0,4.0,1.0,,1.0,,,3.0,2.0,,,,3.0,,,,,,3.0,,3.0,,2.0,3.0,,,3.0,,,3.0,,1.0,4.0,2.0,,,,3.0,,,,3.0,,,,2.0,4.0,,2.0,,4.0,,,,,4.0,,,,3.0,,3.0,,1.0,4.0,,,4.0,,3.0,3.0,,,,4.0,,,3.0,,4.0,,,,4.0,,2.0,,,,,4.0,4.0,,
246,5.0,,,,,4.0,,4.0,4.0,,4.0,4.0,,4.0,,,,,4.0,,5.0,5.0,5.0,,4.0,,,,5.0,,,,5.0,,,,5.0,4.0,,4.0,,,,,,3.0,,,3.0,,,4.0,4.0,,5.0,,,,,,,,,,,,,,,5.0,,,,,3.0,,5.0,,4.0,,,,,,,,,,,,3.0,5.0,,,,4.0,4.0,,5.0,
248,4.0,,,,,,,4.0,4.0,,3.0,,,4.0,,,,,4.0,,,3.0,,4.0,4.0,4.0,,5.0,,3.0,5.0,,2.0,4.0,,,,,,4.0,4.0,5.0,1.0,3.0,,4.0,,4.0,,,,5.0,4.0,5.0,,2.0,,4.0,,4.0,4.0,4.0,2.0,,4.0,,,,,4.0,,,,3.0,2.0,3.0,3.0,4.0,5.0,,,4.0,,3.0,,,4.0,,,,4.0,4.0,,,,4.0,4.0,4.0,,
249,4.0,,,,,,,3.0,,,5.0,4.0,,3.0,,,,,1.0,,4.0,4.0,,,4.0,3.0,,,4.0,3.0,3.0,3.0,4.0,,,,,2.0,,,,,,,2.0,,3.0,3.0,,,,3.0,,4.0,4.0,5.0,,,,,5.0,,,,,,,,,4.0,5.0,3.0,,,3.0,,3.0,,2.0,,,4.0,,1.0,,,,1.0,,,,4.0,,,,3.0,3.0,,3.0,
250,4.0,,,,,3.0,,4.0,4.0,4.0,3.0,5.0,,4.0,,4.0,,,2.0,,,4.0,,,4.0,3.0,,4.0,4.0,3.0,,4.0,4.0,,,,,2.0,,3.0,5.0,1.0,,,3.0,4.0,,4.0,,,,4.0,4.0,2.0,4.0,,,,5.0,,3.0,,2.0,,3.0,,,,,4.0,5.0,4.0,,,3.0,,4.0,,5.0,,3.0,4.0,,5.0,,4.0,,3.0,,3.0,,3.0,,3.0,,4.0,4.0,3.0,4.0,
251,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,5.0,,4.0,5.0,,4.0,,,,,,,,,,,,2.0,,,,,,,5.0,,,,,,,,,,,,,4.0,,,,,5.0,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,
